gene_name,cont1,chlor1,nor1,cont2,chlor2,nor2,r_chlor1,r_chlor2,r_nor1,r_nor2
dnaK,7.783104880673884e-05,6.718393139060084e-05,9.076176869762975e-05,7.807644142889073e-05,8.769984644190385e-05,0.00010720673966597858,-0.21222957820712499,0.16768701739641462,0.22173892526055103,0.4574364009076886
dnaQ,4.714337813436752e-05,3.762987461519587e-05,3.5740385601139174e-05,8.113826266139625e-05,3.634708464702479e-05,4.153053878952323e-05,-0.3251766586441741,-1.158542759710665,-0.3994999412948144,-0.9662098233320234
dosC,0.00025484109123577914,0.0002171879521169296,0.00022196660531233805,0.00016993107840405632,0.00019040537003166199,0.00017191711405895662,-0.23065384426195013,0.16412443908834465,-0.19925527957026407,0.016763441145369526
dosP,9.161826316678971e-05,8.041452657493912e-05,5.760785837025723e-05,6.889097773137417e-05,7.669568320014405e-05,7.372475490543271e-05,-0.1881790712819622,0.1548303246903084,-0.6693695883558483,0.09783406757519114
dpiA,0.00013920639015148147,0.00014725480614257013,0.00011521571674051446,9.134433343641465e-05,0.00013438417534633937,0.00014358620387695627,0.08108928349773299,0.5569761220604751,-0.2728879081052484,0.6525299991851262
dpiB,0.0003404552449231919,0.0002807635393663473,0.000318606726904892,0.00023831175259667956,0.0003127850036597179,0.0003476975340518224,-0.2781095630362528,0.3923212436024787,-0.09568843143375469,0.544982733870247
dppA,0.0006442187096946354,0.0006501892490589095,0.0005351652475538998,0.0005950139261835725,0.0006815912020047585,0.0006207044867147347,0.013309140386843572,0.19598327853388894,-0.26756612713902195,0.06098313955854333
dppB,0.0003951593535130712,0.00044932475853304656,0.0005659678167233026,0.0004985665573596487,0.00043849923220951926,0.0005569599388052341,0.185324001423477,-0.18521179699195645,0.5182854602706178,0.1597874470847799
dppC,0.00046298355318751504,0.00045911883548768663,0.0004227711402029489,0.0004312064902445272,0.00046250831564608613,0.00043880716565984623,-0.01209332450751332,0.10110041195082033,-0.13108404796017054,0.025208192164741017
dppD,0.0006021899433389965,0.0006500174231474246,0.00044440347885627,0.0006189981925048657,0.0006349068731003229,0.0005833591960202797,0.1102597737922309,0.036609798984197126,-0.43834850464176256,-0.08555071854519732
dppF,0.0006984780694341905,0.0006634198442432477,0.0006656646818212173,0.0005996066580323308,0.0006642513084116824,0.000682517381657281,-0.07429265239225494,0.14771276141248285,-0.06941919392141789,0.1868493845272774
dps,0.00011630182435978403,0.00011581066434083112,0.00013778859185702342,0.0001490086333152686,0.00012171271464370687,0.00010817256614945586,-0.006105618747231468,-0.29191603431587354,0.244582718000106,-0.46206125957217886
dsbA,0.00018812876368714588,0.0001668429600518502,0.0001972775231536564,0.00011175647498645145,0.00014605525757244826,0.00012781103798016063,-0.17322963138290598,0.3861558707967642,0.068506147144673,0.19365401407086222
dsbB,0.0006164219065493715,0.0006084355525680757,0.0004876681561629122,0.0005909314978735651,0.0006389083870064175,0.000546979731809302,-0.018813677428445936,0.11261817854370769,-0.33801836349918846,-0.11150352427593813
dsbC,0.00010874109390427225,0.0001032673728024325,9.217257339241157e-05,0.00010206070775018396,8.870022491842748e-05,0.00012684521149668334,-0.07451273792319664,-0.20241788347677073,-0.23848781101222608,0.3136415062107295
dsbG,5.448173416471718e-05,4.398743334013764e-05,3.3153910327372524e-05,2.806669463130059e-05,2.8344056834835847e-05,2.8008968020841247e-05,-0.3086812026847187,0.014187093409806239,-0.7165935867789778,-0.002970341146853428
dsdA,0.00030398583919660565,0.0002646119036867655,0.00022337741000711986,0.00020259050488411517,0.00024942770014655546,0.0002169890166212299,-0.20012615570594441,0.30005513354144303,-0.44452082456295033,0.09905546056797862
dsdC,0.0004309616359641711,0.0004845490703874537,0.00045498451406713355,0.0004352889185545346,0.0004641756131069588,0.0004249636527300052,0.1690833281889265,0.09269743532720229,0.07825799544149073,-0.03463384054339627
dsdX,0.00029331186678882435,0.0002673611182705241,0.00015377771173121724,0.00031434697987056665,0.00030378159737100535,0.0002218181490386163,-0.13364576794750105,-0.04932342609608688,-0.9315890239286628,-0.5029804914615321
dsrA,0.00010229223557457104,8.110183022087877e-05,5.055383489634818e-05,4.694792556508462e-05,7.402800726274774e-05,4.796938201270513e-05,-0.33489026526468235,0.6570097810898572,-1.0168042015301155,0.031052440934226773
dsrB,0.00014743424388247956,0.0001506913243722684,0.00013120483661470828,0.00017197229255905999,0.00014772255503332093,0.00013811318713725167,0.03152470864999717,-0.21928602183007614,-0.1682507484586009,-0.31632506715323494
dtd,0.00023660638837248607,0.000234198717353936,0.000222436873543932,0.000337310639114358,0.0002594314849117916,0.0002678558780843669,-0.014755852378128265,-0.37872424572473573,-0.08909306233699509,-0.33262086683752157
dtpB,0.0004302945126886847,0.0004312830378271308,0.0004848465467733486,0.0003995676708419703,0.000435831556272123,0.00039341332093641385,0.0033105341242134984,0.1253307993011566,0.17220376616113506,-0.022394050943233317
dtpD,0.0003996068420163134,0.0003458855598191292,0.0002997959976411346,0.0004026294920744757,0.0003217884099484305,0.00034061480650632227,-0.20828650027075038,-0.3233404870612516,-0.414600161938922,-0.2413117013703549
dusA,3.44680359001272e-05,2.9382230863920064e-05,2.304314334810289e-05,5.562308572385026e-05,4.201589601399196e-05,4.056471230604595e-05,-0.23031515407048825,-0.4047485304802458,-0.5809215613342299,-0.4554585247479318
dusB,2.8241551995588093e-05,3.866083008410535e-05,2.8451228011433162e-05,3.674185479006623e-05,3.5013246678326635e-05,1.4165455091000172e-05,0.45305324076272274,-0.06952361297942568,0.010671550327227908,-1.3750475062759373
dusC,7.49401812796314e-05,8.81466925917602e-05,9.993199921371152e-05,9.134433343641464e-05,8.836676542625294e-05,7.340281274427361e-05,0.23416697074304718,-0.047811357016930664,0.4152072496680049,-0.3154798865704366
eaeH,8.183378845965683e-05,7.938357110602964e-05,6.184027245460265e-05,9.899888651767844e-05,0.00010237206409758359,7.565640787238727e-05,-0.04385617832310393,0.048337873979815954,-0.4041499669399112,-0.3879500190930502
eamA,0.00048611049340437453,0.00040997662480300154,0.0004260630178241065,0.00034394458511811997,0.0003978171741642255,0.000404037412254664,-0.24574262165882513,0.2099294173101337,-0.19021744580087008,0.2323127441853539
eamB,0.00026395844266742573,0.00023918166878699842,0.000207388290132926,0.0002561723764529617,0.0002514284570996027,0.00023823719925773014,-0.14220398747532675,-0.0269669698853435,-0.34797637425958683,-0.10471621690538181
ebgA,0.00046031506008556964,0.0004529331026742298,0.00043194137071903075,0.00041691799115950147,0.0004565060447869444,0.0004243197684076869,-0.023323661060784047,0.13087033390898037,-0.09178614145053858,0.02538826339144636
ebgC,0.0003831511345543172,0.0003745804870371096,0.00032448507979981623,0.000368949458516915,0.00036947311732938963,0.0003657262950767317,-0.03263783024280795,0.0020461998948346737,-0.23976143473461742,-0.012658840917357658
ebgR,0.0004734351511701342,0.0004604934427795659,0.00041971439669758837,0.0004526392388720659,0.0004128228513120798,0.00038182340313468643,-0.03998621278930743,-0.1328388242900352,-0.17375887571103257,-0.2454561232259824
ecnA,0.00023193652544408174,0.00023918166878699842,0.00016812089279483232,0.00020820384381037532,0.00025342921405264996,0.00024274438951395747,0.04437678964681429,0.28358613715621633,-0.4642310110292145,0.22144124782624636
ecnB,0.0001238625548152958,9.501972905115669e-05,6.089973599141479e-05,0.00012043163514521707,0.00011204238937064523,0.000135859592009138,-0.38244111078747334,-0.10416975578631686,-1.0242322298286786,0.1739020158744218
eco,0.00030598720902306467,0.0002787016284285283,0.00026452588027158934,0.00027148148261548936,0.0002600984038961407,0.00025787567108843495,-0.13474991416697335,-0.06179625095481495,-0.210062468772899,-0.07417812656340153
ecpA,0.00010273698442489527,0.00011752892345568025,0.0001060454862244327,8.828251220390913e-05,0.00011137547038629615,9.883624347584211e-05,0.19406020978769184,0.3352319356340916,0.045727581664122656,0.16291249426253268
ecpB,0.0002148136947065992,0.00021357960797574642,0.0001897532314481534,0.00015921470409028697,0.0002007426142890727,0.00018833616427807047,-0.008312061465436714,0.33437332869421776,-0.17896151573319355,0.24233647213759668
ecpC,0.00010918584275459647,0.0001249174376495315,0.00010675088857182359,0.00012961709884273364,0.0001093747134332489,0.0001175088888230696,0.19418907592275284,-0.24497681135731836,-0.032537727198978794,-0.14148615647570842
ecpD,0.00014899086485861433,0.00017113860783897302,0.00019680725492206245,0.00016840016778780354,0.00018073504475860035,0.00017095128757547935,0.19994138304079795,0.10198269790481991,0.4015595270300086,0.021691713087416065
ecpE,0.00013831689245083302,0.0001426155065324775,0.00020245047370118967,0.00011788011745146246,0.00013605147280721207,0.00013392793904218342,0.04415349242153612,0.20683217135220236,0.5495916570910406,0.18413655325411263
eda,0.0004434146037732492,0.0004915939327583351,0.00042747382251888833,0.00046437622026333704,0.00046384215361478426,0.0004474996040111418,0.14881082424283867,-0.00166015974705548,-0.05282021037928939,-0.05340769094611082
edd,0.00021659269010789606,0.00023024672138978296,0.00023231250640740465,0.0002531105552204562,0.00024542618624046096,0.000244676042480912,0.08819605958064446,-0.04447848353309827,0.1010822693271349,-0.048894825526849546
efeB,0.00013698264589986035,0.00013660159963050557,0.00011874272847746899,0.0001495189368540195,0.0001287153639793722,0.00014744950981086542,-0.004018754205332015,-0.21614394635740333,-0.20615396323094476,-0.02010718979622594
efeO,0.00032978127251541054,0.00031169220343363156,0.0003179013245575011,0.00041385616992699597,0.0003117846251831943,0.0003354637319277768,-0.08138740560825633,-0.4085796786455101,-0.05293044634764692,-0.30297266540968676
efeU_1,0.00021258995045497807,0.00021357960797574644,0.0002156179841858199,0.00021994082520164645,0.00020240991174994542,0.00022149620687745723,0.006700509389588239,-0.11983548203665194,0.020404115439105173,0.010166572142077716
efp,4.26958896311253e-05,4.07227410219243e-05,5.878352894924207e-05,3.725215832881715e-05,4.301627449051558e-05,3.412586908286405e-05,-0.06826251550504552,0.20755856734000094,0.4613147837657303,-0.12645822778774013
elaA,0.0002463908630796189,0.00019021128401379832,0.00020174507135379877,0.00023831175259667953,0.00018907153206296383,0.0001796437259267749,-0.3733459229497844,-0.3339179439706689,-0.28841532872484343,-0.40771155135139614
elaB,3.6024656876261974e-05,3.350605273955797e-05,2.0691802190133207e-05,3.061821232505519e-05,2.100794800699598e-05,2.7365083698523057e-05,-0.10456295281716244,-0.5434548013118381,-0.799925384422528,-0.16205378294173906
elaD,2.801917757042598e-05,1.9931805732249867e-05,2.280800923230592e-05,4.1844890177575425e-05,1.9007191053948743e-05,1.7062934541432024e-05,-0.4913421920544928,-1.138506119656578,-0.29687408148798955,-1.2941856735258066
elbB,0.00013587077377404978,0.00014983219481484383,0.00014625342002571427,0.00011890072452896432,0.000152724447415939,0.00013296211255870615,0.14111249127604858,0.3611735142394276,0.1062352001366725,0.16125770329424294
elfA,0.00013231278297145602,0.00015687705718572527,0.00014108046947818097,0.00018064745271782564,0.00016006055624377888,0.0001548541795175246,0.24568192810676792,-0.17455908367771508,0.09256583212537431,-0.2222665897838777
elfC,0.00015699634416445032,0.0001372889032764452,0.00011897786259326595,0.00012910679530398272,0.00011204238937064523,0.00013714736065377438,-0.19351594402535172,-0.20452028111878576,-0.4000377987520707,0.08716192206060595
elfD,2.601780774396698e-05,3.4021530474012703e-05,1.9986399842742305e-05,3.061821232505519e-05,4.168243652181742e-05,4.571578688459146e-05,0.3869486368140568,0.44504955985033245,-0.3804807836209032,0.5783024004252413
elfG,6.91584462254165e-05,5.962359128526469e-05,6.419161361257233e-05,7.042188834762694e-05,7.70291426923186e-05,6.310066358718259e-05,-0.21402218123448993,0.12938045543465243,-0.10752062938595078,-0.15836873613388275
emrA,0.00034379086130062356,0.0003055064706201747,0.00031296350812576475,0.0003265942648005887,0.0003251230048701759,0.0003042353422953446,-0.17032825877722588,-0.006513815453625398,-0.13553674818815648,-0.1023116992498495
emrB,0.00040583332592085256,0.00039708968144163315,0.0003806821334752916,0.00034649610281187453,0.00036947311732938963,0.000343190343795595,-0.03142246786925956,0.09263027260122068,-0.09230047852737694,-0.013830164956477944
emrD,0.0003998292164414755,0.00040946114706854686,0.00033788772440024344,0.00039344402837695916,0.0004151570677573015,0.00036347269994861805,0.034342666993675365,0.07749884783717306,-0.24283995923231141,-0.11431140261295529
emrE,0.00018345890075874153,0.00020103631643734782,0.00018622621971119886,0.00021534809335288816,0.0001957407219064546,0.00018350703186068403,0.1319992416554406,-0.13772662480036893,0.021599310771230968,-0.23083520312600309
emrK,0.00011074246373073126,9.690981407749074e-05,9.969686509791454e-05,0.00013063770592023548,9.536941476191825e-05,0.00010817256614945584,-0.19249384335143574,-0.4539727924248466,-0.15158847768008243,-0.2722367006921619
emrY,0.00029286711793850015,0.0003096302924958126,0.00023395844521798342,0.00036792885143941323,0.00035846895408762983,0.00036443852643209537,0.08030040187487578,-0.03757863396723594,-0.32399391500070396,-0.013751329879862158
emtA,0.0005721693959421114,0.0005909093095966145,0.0005222328711850665,0.0005868490695635578,0.000555210054470608,0.0005682279144458023,0.04649439511084262,-0.07995581307634914,-0.13174906436201975,-0.04651980114411686
endA,0.00013120091084564545,0.00012680752267586553,7.406724647604501e-05,0.00011685951037396064,0.00010970817292542345,7.179310193847815e-05,-0.049137401870955943,-0.0911041435649383,-0.8248701260371252,-0.702858011647561
entA,0.0003880433719078836,0.0003981206369105426,0.0002861582189249104,0.00040058827791947206,0.00036713890088416786,0.0003303126573492313,0.03698774408565907,-0.12579421941785635,-0.4394048685584867,-0.2782879516428573
entB,0.00010318173327521948,9.175503673294335e-05,0.00010745629091921451,0.00010971526083144776,8.403179202798392e-05,0.00010366537589322854,-0.16932832712216653,-0.3847570552927798,0.058562359755297125,-0.08183009494576525
entC,0.00046876528824172986,0.0004433108516310746,0.0004161873849606338,0.0004317167937832781,0.0004438345840843119,0.00038826224635786835,-0.08054706500874646,0.03993687358870614,-0.17163250684205564,-0.1530537846907866
entD,0.0007507360593472865,0.0006630761924202779,0.0006487350254838354,0.0005664369280135211,0.0006852592564186784,0.0005566379966440749,-0.17913112384807903,0.27473458812834073,-0.21067644752911271,-0.02517593106610878
entE,0.0005377013600419843,0.00054073614344302,0.0004700330974781396,0.0004725410768833517,0.0004848501016217802,0.000471967208259233,0.008119670367151595,0.03709904145612199,-0.19404277267969652,-0.0017531185973464248
entF,0.0005457068393478203,0.0005010443578900053,0.0005598543297125815,0.0004352889185545346,0.0004798482092391622,0.00045393844723432366,-0.12318779301811647,0.14060481621877188,0.03692537143222863,0.06052339249694352
entH,0.00021258995045497807,0.0002479447902727289,0.00016036146697353238,0.00023065719951541577,0.0002294201306160831,0.0001793217837656158,0.22194551282830086,-0.007758336916325743,-0.40674587913177646,-0.3631995685460781
entS,0.00040316483281890717,0.00043248581920752514,0.0004053712156339733,0.0004475362034845567,0.0003994844716250982,0.0004272172478581188,0.10128302773467301,-0.16386496885918314,0.007873849169739464,-0.06703450054546164
envC,0.00020436209672397996,0.00018368189937737164,0.0001817586715110565,0.00016176622178404158,0.00016406207014987335,0.00018994587508386595,-0.15391817725069215,0.02033134599659668,-0.1691034475393875,0.23167799063887448
envR,0.00040939131672344624,0.0003716594465418661,0.0003181364586732981,0.00026637844722798013,0.000313451922644067,0.0002958648461052081,-0.13949922507007612,0.23476682079187952,-0.36383478754856985,0.15146093124822796
envY,0.0002130346993053023,0.0002336832396194812,0.0002111504359856775,0.00022810568182166118,0.00023608932045957387,0.00024306633167511658,0.13346582671937302,0.04963039969644364,-0.012817211170233937,0.09164768955820127
envZ,0.0002517278492835096,0.00026942302920834307,0.0002802798660299862,0.0002286159853604121,0.00023408856350652662,0.0002833091018200034,0.09800833760117778,0.03412816904372042,0.15500327745507875,0.30945066799613336
epd,0.0004423027316474387,0.0004929685400502144,0.000459216928151479,0.0004485568105620585,0.0004665098295521806,0.0005106002675983244,0.1564614282527721,0.05661676281811344,0.054141672877846804,0.18690357708965255
epmA,4.3363012906611636e-05,4.62211701894415e-05,3.40944467905604e-05,7.246310250263061e-05,5.4353897224449914e-05,6.406649007065987e-05,0.09208878512486515,-0.4148630944768404,-0.3469282239098767,-0.17767662243195517
epmB,2.801917757042598e-05,2.7320319926101113e-05,0.00012697242253036287,3.9293372483820824e-05,4.1015517537468345e-05,0.00012748909581900155,-0.036440231897709535,0.061883835441102604,2.180028673375714,1.6980159559137864
eptB,0.00012919954101918646,0.00012577656720695607,0.0001349669824674598,9.899888651767844e-05,0.00010704049698802714,0.00010173372292627396,-0.03873777880263459,0.11267251573193948,0.06300557309595847,0.039313782519053306
era,3.869314997820731e-05,5.446881394071731e-05,8.770502519226917e-05,3.725215832881715e-05,5.135276179487906e-05,4.925715065734151e-05,0.49335227060853065,0.46311785261164823,1.180581324231309,0.40300916034171275
erfK,3.513515917561353e-05,2.85231013064955e-05,2.5629618621869542e-05,3.265942648005887e-05,2.7010218866137688e-05,3.348198476054586e-05,-0.30078458051232637,-0.27399412631861125,-0.45510342357537714,0.03588559467017027
erpA,0.0002479474840557537,0.00023952532060996824,0.0002704042331665135,0.0002423941809066869,0.00019007191053948744,0.0002643145143116168,-0.049856412621392135,-0.3508097233694421,0.1250831508488699,0.12490058508857275
essD,5.003424566147497e-05,5.034499206507941e-05,2.6099886853463478e-05,6.378794234386497e-05,4.4016652967039197e-05,4.9901034979659694e-05,0.008932399523062422,-0.5352342945068695,-0.9388723250421318,-0.35421400285877147
essQ,0.00010518310310167848,0.00010550110965173637,0.00011615625320370233,9.950919005642936e-05,0.00012104579565935778,0.00012330384772393332,0.004355208348635941,0.2826512950429039,0.14316385807008192,0.3093161447044245
etk,0.00030732145557403736,0.00030894298884987295,0.0002494772968605833,0.00033833124619185985,0.0003011139214336091,0.0002842749283034807,0.007592141444040355,-0.16812701183496528,-0.3008399596486945,-0.2511495559350439
etp,0.00016944931197352854,0.0001599699235924537,0.00010769142503501148,0.0001648280430165471,0.0001753996928838077,0.00015292252655057002,-0.08305309361667641,0.0896845053951414,-0.6539503995715783,-0.10816077494653692
eutA,9.072876546614127e-05,6.78712350365405e-05,5.172950547533302e-05,4.694792556508462e-05,4.968546433400637e-05,6.18128949425462e-05,-0.41875976258917874,0.08176243520191293,-0.8105726286220366,0.3968464211932213
eutB,0.00020458447114914209,0.00018522833258073586,0.00016294794224729902,0.000146457115621514,0.00014938985249419363,0.00016708798164157023,-0.1433918518740181,0.02860386617868011,-0.3282855089823621,0.19012967821127105
eutC,0.0003878209974827215,0.0004264719123055532,0.0003487038937269039,0.0002959760524755335,0.0003394617630336811,0.0003222641033202539,0.13705981167128195,0.19776862685752486,-0.15338844249749672,0.12276304535013692
eutD,0.0004411908595216281,0.00042664373821703816,0.0006522620372207901,0.0003633361195906549,0.0004738459383800204,0.00043333414892014163,-0.04837102789218232,0.3831132790731467,0.5640487617615272,0.2541751401729974
eutE,0.00032978127251541054,0.00034863477440288775,0.0002584123932608681,0.0003271045683393396,0.00038948068685986195,0.00033836121137820863,0.08020700361988001,0.25179988305804013,-0.35183421168060003,0.0488122838725153
eutG,0.00032933652366508634,0.00043282947103049496,0.0005304625652379604,0.00038425856467944264,0.0004284954474442831,0.00045361650507316455,0.3942362177632451,0.15720246020607645,0.6876884269347451,0.23939571816678634
eutH,0.0005721693959421114,0.0006403951721042695,0.0006350972467676114,0.0005388805369209713,0.000613898925093327,0.000651932876347167,0.16252009831290173,0.1880356627882172,0.15053518259996684,0.2747579498299741
eutJ,0.00028619588518363683,0.0002979461305148385,0.0003164905198627193,0.0002133068791978845,0.00025276229506830086,0.00026495839863393503,0.05804858131898469,0.2448507768869731,0.14515935621441448,0.312835364869821
eutK,0.00028063652455458403,0.0003111767256991768,0.0003475282231479191,0.0003470064063506255,0.00036180354900937524,0.00035542414591964065,0.1490313722854704,0.06024426199090411,0.3084273589884013,0.034579397169545376
eutL,0.00039560410236339535,0.00037612692024047384,0.0003905577663387643,0.000299037873708039,0.00036113663002502615,0.0003779600972007773,-0.07283781976836175,0.27221654398284345,-0.018521437479984207,0.3379057152168823
eutM,0.00010206986114940893,0.00013539881825011118,0.00011380491204573265,0.0001597250076290379,0.00014005298671330654,0.00012330384772393332,0.40765821236042005,-0.18961745846973158,0.15700589368558598,-0.3733723884785832
eutN,0.0001721178050754739,0.00017131043375045793,0.00017517491626874138,0.00016584865009404892,0.0002000756953047236,0.0001860825691499568,-0.006783325428362898,0.27067865337682806,0.02539985902991288,0.16607565111394024
eutP,9.006164219065493e-05,8.849034441473001e-05,0.00013849399420441433,7.246310250263061e-05,8.870022491842747e-05,9.529487970309205e-05,-0.025392739383554692,0.2916911867932716,0.6208387258832732,0.39515212265334576
eutQ,0.0003082109532746858,0.0003379815678908232,0.0004907248996682728,0.00024239418090668693,0.0003107842467066707,0.00028041162236957156,0.13302643645916784,0.3585583122327341,0.6709963428474206,0.21019108190963234
eutR,0.00028374976650685356,0.00027578058793328484,0.00022267200765972896,0.0002770948215417495,0.00029777932651186363,0.0002842749283034807,-0.041098295437352036,0.10386384811362524,-0.34969899847168484,0.03690711637318239
eutS,0.00023504976739635128,0.0002634091223063711,0.00022173147119654106,0.0002592341976854673,0.0002624326203413625,0.0002678558780843669,0.1643390565939463,0.017691009532084412,-0.08415270088278724,0.047200907898004164
eutT,0.00030532008574757835,0.00038317178261135525,0.0003519957713480615,0.0004342683114770327,0.0003944825792424801,0.0003525266664692088,0.32766882097841826,-0.13862509254940994,0.20523559573611544,-0.30085429066834873
evgA,0.00015566209761347767,0.00013935081421426415,0.00015377771173121727,0.0001571734899352833,0.0001280484449950231,0.0001355376498479789,-0.15969627129720432,-0.29566816917698124,-0.017571286509446664,-0.21366424109942744
evgS,0.00029264474351333803,0.00026787659600497883,0.0002866284871565043,0.0002500487339879507,0.000254096133036999,0.00026173897702234407,-0.12758182471960514,0.023165119287515593,-0.02996836329023031,0.06591947960153512
exbB,0.00038715387420723514,0.0003266410577328189,0.0003244850797998162,0.00038476886821819353,0.00034279635795542645,0.0003644385264320953,-0.24520093468469745,-0.16664029327802213,-0.25475493616077044,-0.07831659390770394
exbD,0.00016500182347028633,0.0001788707738557941,0.0001918694384903261,0.0002526002516817053,0.0001710647194855387,0.0002150573636542753,0.11643571299646538,-0.5623138285631536,0.21764296517549173,-0.2321345459638416
exoX,0.000278635154728125,0.0003027572560364161,0.00039690638746528244,0.0002653578401504783,0.00031111770619884525,0.00034093674866748143,0.11978424591640467,0.22952132862006827,0.5104214892101241,0.36156493749296026
exuR,0.00039805022104017856,0.0003405589565630969,0.00029815005883055583,0.0003316973001880979,0.00032779068080757216,0.00032612740925416306,-0.22504588864727884,-0.017092430778472476,-0.41691184218741173,-0.024431572585600605
exuT,0.0004978963379379664,0.0005007007060670355,0.0004359386506875792,0.00047764411227086095,0.000516195293886187,0.0004371974548540507,0.008103085529766928,0.11198090735776998,-0.1917202844022672,-0.12765107880959486
fabA,8.294566058546739e-05,0.0001286976077021996,3.527011736954524e-05,0.0001158389032964588,0.00012504730956545228,4.410607607879599e-05,0.633746824521365,0.11035416888909232,-1.2337201299345575,-1.3930705278013102
fabB,4.847762468534019e-05,0.00010258006915649285,1.4343181063615064e-05,0.00010359161836643673,0.00012037887667500872,2.3179835603454827e-05,1.0813595328057304,0.21667498049875875,-1.7569539873892408,-2.1599650392137857
fabF,0.00016344520249415156,0.00018076085888212812,0.00010933736384559025,0.0001934050411865986,0.00017439931440728408,9.529487970309205e-05,0.14527528588642713,-0.1492310311273863,-0.5800205339035336,-1.021154796013064
fabG,8.183378845965683e-05,9.828442136937004e-05,6.724835711793293e-05,9.950919005642936e-05,8.936714390277655e-05,6.21348371037053e-05,0.26426611703922825,-0.15508525249507413,-0.28319761945382416,-0.6794273999524523
fabR,0.00045297670405522,0.0003891856895133272,0.0004944870455210243,0.00035210944173813465,0.000364137765454597,0.0004085446025108913,-0.21897819371443866,0.0484604600510852,0.1264958695906909,0.21446967870465258
fadA,0.0006984780694341905,0.0007352430752439413,0.0008217937347104042,0.000738919524111332,0.0007649560750483933,0.0007588176738519864,0.07400647228937628,0.04995965972938329,0.23456151243563375,0.03833603269603998
fadB,0.0005674995330137071,0.0005046527020311885,0.0004973086549105879,0.00045672166718207325,0.0005018565357226818,0.0005112441519206425,-0.16932832712216653,0.13595977029220963,-0.19047766593275778,0.16269720152041697
fadD,0.0006351013582629889,0.0006694337511452197,0.0006181675904302295,0.0007287134533363136,0.0006382414680220684,0.0006374454790950076,0.07595443437109385,-0.19124927874631023,-0.03898883758625471,-0.19304967253304997
fadE,0.000587068482427973,0.000621666147752414,0.0005840731436396692,0.0005455144829247333,0.000580552975875873,0.0005192927059496199,0.08261121469327677,0.08981022072737449,-0.007379756200534898,-0.07106953803576985
fadH,8.605890253773694e-05,8.797486668027528e-05,7.383211236024804e-05,0.00012451406345522444,0.00010303898308193266,9.207545809150112e-05,0.03176698017344156,-0.2731184388617479,-0.22107600742798383,-0.43542012425541876
fadI,0.0004874447399553472,0.0004886728922630916,0.0004056063497497703,0.0004245725442407653,0.0005015230762305072,0.0004214222889572551,0.0036304029767403856,0.24030500433330904,-0.26515843658283333,-0.010744459666773341
fadJ,0.0002374958860731345,0.0002158133448250503,0.0001883424267533716,0.0001857504881053348,0.00023175434706130486,0.0002227839755220936,-0.13811844647807522,0.31923039820893745,-0.3345444994540443,0.26227946396710644
fadK,0.00036224793858907875,0.00038489004172620434,0.00038703075460180976,0.0004485568105620585,0.00037147387428243685,0.0003344979054442995,0.08746886473730046,-0.27202996700660836,0.09547073172090716,-0.4232935397101143
fadL,0.000430961635964171,0.00043025208235822126,0.0003179013245575011,0.000350068227583131,0.00039548295771900366,0.00034801947621298146,-0.0023772721646112332,0.17597939916995528,-0.43898041930809745,-0.008468081909084088
fadM,8.227853730998105e-05,8.453834845057704e-05,5.549165132808451e-05,7.246310250263061e-05,5.468735671662446e-05,4.442801823995508e-05,0.03908978114077956,-0.4060392440898343,-0.5682454113296714,-0.7057767861974351
fadR,0.00032911414923992427,0.0003532740740129804,0.0002788690613352044,0.0002005492907291115,0.00031945419350320873,0.0002047552144971843,0.10219982499541727,0.6716522142743379,-0.23900016614550926,0.029943329554826897
fau,0.00019146438006457754,0.00018368189937737161,0.00027252044020868623,0.00018575048810533484,0.0001777339093290295,0.00015131281574477456,-0.059866553358501856,-0.06364704664275649,0.509288423434427,-0.29583181710461864
fbaB,9.784474707132882e-05,7.508792331890683e-05,7.571318528662378e-05,8.164856620014717e-05,7.769606167666768e-05,9.497293754193296e-05,-0.3819135077062097,-0.07158607943631787,-0.36994983558524325,0.21808892589091936
fbp,0.00034178949147416454,0.0003764705720634436,0.00037550918292775833,0.0004449846857908021,0.0004595071802165152,0.0004558701002012782,0.13942905561730268,0.04633171872412887,0.13574014754526076,0.034867101835148816
fcl,0.0010006849132294993,0.0010579321370126071,0.001022833403716812,0.0008180165726177245,0.0010137168562105996,0.0010076789644279667,0.08025930342853976,0.30945276897316376,0.03158339934385303,0.3008341081945105
fdhD,0.0003469041032528931,0.0003268128836443039,0.0002786339272194074,0.00035313004881563654,0.00035980279205632796,0.0003448000546013905,-0.08607204657119558,0.027006792648056117,-0.3161659701391898,-0.03443958635739093
fdhE,0.0002452789909538084,0.00021065856748050292,0.00035904979482197057,0.000203611111961617,0.00018840461307861474,0.00023340806684034372,-0.2195170755827496,-0.11198200812303173,0.5497602710302683,0.19703812520902889
fdhF,0.00037425615754783275,0.0003555078108622843,0.0003160202516311253,0.00038119674344693714,0.0003444636554162992,0.00031936662386982203,-0.07414479515208786,-0.14618402312741358,-0.24400903872638974,-0.25532224587328417
fdnG,0.00035313058715743216,0.00033076487960845687,0.00040701715444455206,0.0003240427471068341,0.0003414625199867283,0.0003847208825851183,-0.09439573035548,0.07554308913723566,0.2048878120484803,0.24762799773766064
